ID_DIM_TIEMPO;DTM_ANIO_MES_DIA;ANIO;SEMESTRE;PERIODO;MES;N_MES;DIA;SEMANA_MES
20230830;30/08/2023;2023;SEGUNDO SEMESTRE;202308;AGO;8;30;5
20230831;31/08/2023;2023;SEGUNDO SEMESTRE;202308;AGO;8;31;5
20230901;01/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;1;1
20230902;02/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;2;1
20230903;03/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;3;2
20230904;04/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;4;2
20230905;05/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;5;2
20230906;06/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;6;2
20230907;07/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;7;2
20230908;08/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;8;2
20230909;09/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;9;2
20230910;10/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;10;3
20230911;11/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;11;3
20230912;12/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;12;3
20230913;13/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;13;3
20230914;14/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;14;3
20230915;15/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;15;3
20230916;16/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;16;3
20230917;17/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;17;4
20230918;18/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;18;4
20230919;19/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;19;4
20230920;20/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;20;4
20230921;21/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;21;4
20230922;22/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;22;4
20230923;23/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;23;4
20230924;24/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;24;5
20230925;25/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;25;5
20230926;26/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;26;5
20230927;27/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;27;5
20230928;28/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;28;5
20230929;29/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;29;5
20230930;30/09/2023;2023;SEGUNDO SEMESTRE;202309;SEP;9;30;5
20231001;01/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;1;1
20231002;02/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;2;1
20231003;03/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;3;1
20231004;04/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;4;1
20231005;05/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;5;1
20231006;06/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;6;1
20231007;07/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;7;1
20231008;08/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;8;2
20231009;09/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;9;2
20231010;10/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;10;2
20231011;11/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;11;2
20231012;12/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;12;2
20231013;13/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;13;2
20231014;14/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;14;2
20231015;15/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;15;3
20231016;16/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;16;3
20231017;17/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;17;3
20231018;18/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;18;3
20231019;19/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;19;3
20231020;20/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;20;3
20231021;21/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;21;3
20231022;22/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;22;4
20231023;23/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;23;4
20231024;24/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;24;4
20231025;25/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;25;4
20231026;26/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;26;4
20231027;27/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;27;4
20231028;28/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;28;4
20231029;29/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;29;5
20231030;30/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;30;5
20231031;31/10/2023;2023;SEGUNDO SEMESTRE;202310;OCT;10;31;5
20231101;01/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;1;1
20231102;02/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;2;1
20231103;03/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;3;1
20231104;04/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;4;1
20231105;05/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;5;2
20231106;06/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;6;2
20231107;07/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;7;2
20231108;08/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;8;2
20231109;09/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;9;2
20231110;10/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;10;2
20231111;11/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;11;2
20231112;12/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;12;3
20231113;13/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;13;3
20231114;14/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;14;3
20231115;15/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;15;3
20231116;16/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;16;3
20231117;17/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;17;3
20231118;18/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;18;3
20231119;19/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;19;4
20231120;20/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;20;4
20231121;21/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;21;4
20231122;22/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;22;4
20231123;23/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;23;4
20231124;24/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;24;4
20231125;25/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;25;4
20231126;26/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;26;5
20231127;27/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;27;5
20231128;28/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;28;5
20231129;29/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;29;5
20231130;30/11/2023;2023;SEGUNDO SEMESTRE;202311;NOV;11;30;5
20231201;01/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;1;1
20231202;02/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;2;1
20231203;03/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;3;2
20231204;04/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;4;2
20231205;05/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;5;2
20231206;06/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;6;2
20231207;07/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;7;2
20231208;08/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;8;2
20231209;09/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;9;2
20231210;10/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;10;3
20231211;11/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;11;3
20231212;12/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;12;3
20231213;13/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;13;3
20231214;14/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;14;3
20231215;15/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;15;3
20231216;16/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;16;3
20231217;17/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;17;4
20231218;18/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;18;4
20231219;19/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;19;4
20231220;20/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;20;4
20231221;21/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;21;4
20231222;22/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;22;4
20231223;23/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;23;4
20231224;24/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;24;5
20231225;25/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;25;5
20231226;26/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;26;5
20231227;27/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;27;5
20231228;28/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;28;5
20231229;29/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;29;5
20231230;30/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;30;5
20231231;31/12/2023;2023;SEGUNDO SEMESTRE;202312;DIC;12;31;6
